FIPS,name,hwbi,moe,cn,cn_moe,cf,cf_moe,ed,ed_moe,he,he_moe,lt,lt_moe,ls,ls_moe,ss,ss_moe,sc,sc_moe
1001,"Autauga County, Alabama",54.15767062,2.231663165,47.3043937,10.53948023,53.59571625,10.27042459,50.52711123,3.311745134,59.14776125,2.280003644,58.12294095,2.506063593,52.62659864,3.90385953,62.6088227,4.980208754,51.00315628,2.717680909
1003,"Baldwin County, Alabama",53.48714315,2.207134707,47.3043937,10.58264854,50.87506682,10.45835545,48.62974038,2.774552128,60.19063376,1.698607603,59.9654937,2.271024926,53.88398008,2.041464685,61.34431962,5.042771006,47.97582386,2.624451953
1005,"Barbour County, Alabama",50.55635009,2.140887124,90,10.4168281,38.39282609,9.98162127,35.38057511,3.226408571,62.63957509,2.398356534,52.45368678,2.960557834,43.32116805,4.033213157,62.1968864,4.883270071,39.43252593,3.048798489
1007,"Bibb County, Alabama",52.49994979,2.137769264,57.36498253,11.26440249,51.02699425,10.44720856,56.0232835,3.243053966,57.28344971,2.415192841,50.4065728,2.86509668,48.14151225,3.908336629,61.666514,4.850584751,41.05539473,2.754876472
1009,"Blount County, Alabama",53.41880393,2.140732117,57.36498253,11.28122449,52.61725288,10.37615259,56.16851266,3.243989479,58.85723461,2.294260006,51.54337796,2.695627825,51.16640968,3.943562439,57.88841373,4.992649015,43.52472101,2.837785713
1011,"Bullock County, Alabama",47.76714818,2.326026388,84.78135263,10.26695436,33.1367962,10.17275703,30.63042911,3.303007346,61.41046769,3.173207148,55.35460227,3.868670789,44.01021104,4.078062588,57.30507256,4.935657454,36.73904917,3.215646864
1013,"Butler County, Alabama",49.14956157,2.019558343,90,10.41775175,40.81111357,9.909480768,35.27501584,3.228599228,57.2727105,2.34512361,53.77764003,2.884799791,44.18141374,3.969135106,52.30282436,4.937564271,36.92791494,2.808974932
1015,"Calhoun County, Alabama",49.22362117,2.026925275,57.36498253,11.34291906,46.98575901,9.913225031,40.06883316,2.722289015,56.38448641,1.81611775,53.89691671,2.695241194,49.56078654,2.28317509,48.66000289,5.063833825,43.5446495,2.684774788
1017,"Chambers County, Alabama",49.52586286,2.127327313,57.86311365,11.27797003,44.15796751,9.925779155,40.02261522,3.222294581,57.47349025,2.233727583,55.02672019,2.938483403,49.70134792,3.889298613,56.00864304,4.943219485,40.20459116,2.788412124
1019,"Cherokee County, Alabama",52.45216748,2.052065673,84.78135263,10.32591144,43.27906336,9.9717343,37.9264549,3.280991983,60.07645839,2.476360098,49.77602708,3.150637733,49.00125014,3.946762158,64.36536729,4.924602275,43.6518954,2.93016804
1021,"Chilton County, Alabama",52.00931302,2.088937662,53.24627158,11.00124491,55.37770235,10.15369404,42.84140461,3.45920737,59.87713842,2.279852325,52.15232892,2.687240831,50.89401284,3.98706093,62.7560807,4.930880104,42.4916749,2.688498763
1023,"Choctaw County, Alabama",54.48630803,2.048102896,84.78135263,10.30504185,44.92819552,9.96289311,54.07268646,3.212365768,56.19929356,2.375085729,49.35812286,3.130894456,47.26496793,3.969646013,61.79225667,4.922947168,46.55205652,2.847447499
1025,"Clarke County, Alabama",48.25339915,2.453044712,90,10.41598489,30.12150385,10.32926907,36.51296169,3.259502496,57.04323385,2.29841409,55.39937438,3.074895882,45.71123145,4.134153861,54.48792502,4.89006519,37.72462106,2.798842618
1027,"Clay County, Alabama",50.27764859,3.510933453,20.82338596,10.68150238,69.83615621,10.65226657,62.42371748,3.312929408,55.68221241,2.493593825,43.10032118,3.093135782,52.00567362,3.979838227,56.55988687,4.967270581,63.71799681,2.957196254
1029,"Cleburne County, Alabama",54.63614082,2.145137494,49.12756064,10.72251436,61.81640076,10.27657192,58.75182326,3.273074374,56.28907794,2.484250887,48.93468432,2.655728353,51.90785719,3.969186643,59.95789778,4.888930732,51.91220047,2.791379476
1031,"Coffee County, Alabama",52.37122122,1.970713616,90,10.43592739,46.16570965,9.942388486,35.53326131,3.230602454,58.99300166,2.161602024,54.35612867,2.820509958,47.42644437,4.002508224,66.33112542,4.959801372,37.9977228,2.889413433
1033,"Colbert County, Alabama",50.28651982,2.098609002,57.36498253,11.33980416,47.60089896,9.907681498,41.30812866,3.281789812,57.04012284,2.230711481,53.67982543,2.891148677,47.79656589,3.921001188,56.62628732,4.983882878,43.74302103,2.713484202
1035,"Conecuh County, Alabama",54.40178146,2.129335337,84.78135263,10.31447603,42.0771088,10.05112253,54.12246645,3.210935524,56.95866475,2.444194348,51.0892892,3.20221985,48.17096161,3.95732506,64.2351828,4.962706361,44.12992808,2.852906009
1037,"Coosa County, Alabama",49.57050524,2.215580811,84.78135263,10.33578579,36.86039262,10.17325013,37.71253331,3.284863728,48.3087243,3.283689482,51.56528556,3.787380257,48.98857623,3.953451948,57.32847162,4.926782308,44.21733675,3.22424184
1039,"Covington County, Alabama",49.60343773,2.380831831,90,10.42172239,32.97261339,10.50569981,36.63818651,3.258936505,55.26148832,2.441396882,54.42893958,2.940290862,47.27559427,4.147361564,59.69516838,4.912939272,39.71327748,2.88054344
1041,"Crenshaw County, Alabama",48.88917798,2.761427581,90,10.41755237,26.55247386,10.55348734,37.42573339,3.331635141,59.97003535,2.331081943,55.82701862,3.078200811,45.48108593,3.956832047,56.02820108,4.865850162,42.77281348,3.092166262
1043,"Cullman County, Alabama",52.30658696,1.87344852,90,10.423067,46.90909274,9.953119226,36.47741379,2.721434554,60.7892913,2.036442659,54.94384967,2.752469899,45.63139313,2.263388409,62.74209681,4.951933027,38.05034152,2.893262083
1045,"Dale County, Alabama",52.91697365,2.738680492,34.7207638,11.51165921,51.60309418,10.38428879,59.99450921,3.271097008,53.31148251,2.240382707,57.60925065,2.441430335,57.22663143,4.000849752,59.28030435,4.952044353,54.898677,2.801078165
1047,"Dallas County, Alabama",46.3357283,2.05047235,84.78135263,10.29718124,39.16200005,9.942997568,30.63990349,3.378150839,55.10065176,2.325490594,54.69009861,2.949236866,46.35012022,4.03584742,42.04499026,5.243317472,35.56679961,2.786465358
1049,"DeKalb County, Alabama",50.21218244,1.906591659,90,10.42320118,43.35372397,9.92663154,34.41903207,2.699221061,55.56907371,2.316899273,52.99517997,2.887187907,45.72996685,2.353664286,59.29356417,4.962630516,37.68141844,2.90017139
1051,"Elmore County, Alabama",54.14040638,2.234860761,47.3043937,10.55829422,50.50140523,10.45724117,48.81659858,2.800798588,61.1930747,2.080665014,58.66350342,2.300824655,54.03016085,2.127737023,63.71791952,4.966147787,51.21904929,2.684206781
1053,"Escambia County, Alabama",49.71073366,2.027443901,90,10.41615783,41.65660512,9.908069918,35.31450452,3.22701181,60.95710267,2.185663172,54.4140854,3.037225834,46.15793321,4.057608328,51.10459768,5.104775489,35.99812691,2.79611949
1055,"Etowah County, Alabama",49.09683327,1.987044014,57.36498253,11.34040497,48.28323535,9.915183337,39.58090946,2.734245705,52.55490325,1.930032508,52.98530615,2.763418734,48.26864149,2.205254932,52.93610386,4.967215771,43.28257732,2.684335134
1057,"Fayette County, Alabama",51.16600023,2.179072564,57.86311365,11.27634522,44.29099115,9.927516088,40.02146567,3.222238892,61.56821451,2.363995367,56.2661005,2.617698419,49.05841801,3.972784117,60.84068179,5.022838562,44.29253854,2.927342784
1059,"Franklin County, Alabama",51.44562237,1.984103468,90,10.42181093,44.81198084,9.906418501,35.35898765,3.227940996,59.65980828,2.407394214,52.790007,3.004533284,46.48560567,4.064404886,61.78356541,4.845628642,38.03872021,2.926192448
1061,"Geneva County, Alabama",49.62318283,2.123919581,57.36498253,11.34591515,45.04361151,9.91803197,37.57440825,3.303304958,58.78242278,2.356436776,52.566407,2.733985589,48.02466096,3.932119612,63.24359471,4.905391758,40.35228041,2.819157548
1063,"Greene County, Alabama",45.48949616,2.438309439,57.36498253,11.33665511,31.77841079,10.21604484,37.3087442,3.301658978,58.07216008,3.284237263,55.04511335,3.610144946,45.84419043,3.944430318,44.99948203,5.130190413,40.88093014,3.098923541
1065,"Hale County, Alabama",47.7169042,2.228352746,57.36498253,11.34151583,38.09761059,10.01337228,37.56375204,3.30051946,58.84394749,2.266131831,52.115934,2.774636187,46.96819808,3.935090406,56.83742977,4.894336527,39.99022555,2.808109808
1067,"Henry County, Alabama",53.09195733,2.169315093,49.12756064,10.62298802,53.69961652,10.17623552,50.80687458,3.246567428,58.57727659,2.602670572,54.44509515,2.509143567,48.58713486,3.921777874,61.73084206,4.899916697,49.23790893,2.778119485
1069,"Houston County, Alabama",49.48223168,2.038050154,57.36498253,11.36514227,46.09394099,9.963294127,36.26814199,2.758944381,57.44658003,1.98960945,53.60646301,2.612229947,49.70772139,2.253536759,59.58195526,4.894083282,41.09209414,2.736239693
1071,"Jackson County, Alabama",49.99210349,2.070916804,90,10.41595971,40.06120309,9.930519006,35.31091345,3.226853233,56.57549374,2.406256821,54.58436825,3.136128372,45.54670705,4.038382545,58.10438006,5.039272879,37.49499842,2.938206335
1073,"Jefferson County, Alabama",51.37268474,2.046563712,49.12756064,10.61736117,55.55236437,10.18562967,47.57571231,2.790874667,57.68871471,1.762784512,57.18266642,2.476596952,52.64884997,2.115455134,51.99704795,5.017975875,41.37349511,2.63842995
1075,"Lamar County, Alabama",55.5129345,1.975087931,84.78135263,10.31051267,50.24347399,9.890234686,54.0984556,3.211354299,57.00395079,2.506527725,49.61219459,3.322291028,49.79952852,3.955998807,59.93690501,5.051749437,46.36344261,2.976226716
1077,"Lauderdale County, Alabama",50.33401429,2.083659777,57.36498253,11.34470935,44.6213566,9.930063712,40.42067443,2.72697207,57.53139594,2.040318355,54.0542555,2.712892706,48.95358626,2.142437596,60.23829648,5.009156682,43.42175351,2.705636983
1079,"Lawrence County, Alabama",51.81725876,2.666960659,34.7207638,11.52081137,56.59643064,10.61121982,58.7076826,3.272651932,58.14750604,2.42741426,47.5880894,2.922470684,51.72538956,3.944973792,63.48268013,5.01082844,49.58311855,2.981591608
1081,"Lee County, Alabama",48.00985042,2.239096314,57.36498253,11.38372649,36.29515847,10.06699531,38.19848195,2.80989248,59.49734478,1.76383865,55.0058884,2.551320747,47.47922125,2.042163124,55.60129844,5.020344116,41.07767627,2.741180953
1083,"Limestone County, Alabama",52.57276743,2.121344972,49.12756064,10.67912006,52.41137184,10.3266896,44.67747613,2.745454226,60.92533867,2.196539737,58.79001022,2.29179704,51.73615239,2.188624605,64.73344367,4.904208218,42.2885726,2.676204482
1085,"Lowndes County, Alabama",46.04472442,2.315779295,57.36498253,11.2667768,35.12510717,10.0795921,34.28465529,3.307714952,56.20367896,3.244718279,60.77909816,3.678640913,46.1416548,3.918250723,47.18446854,5.029876156,39.32452489,3.067974688
1087,"Macon County, Alabama",45.3809844,2.254514904,84.78135263,10.26244942,32.3225159,10.18728686,30.50242138,3.305847293,55.18862794,2.520325955,54.38369819,3.123039946,44.53615947,4.069475794,46.96903374,5.068175178,34.27747005,2.836231983
1089,"Madison County, Alabama",53.20475172,2.12685448,49.12756064,10.65845297,52.94967561,10.30333327,48.6459385,2.770731149,59.45838356,1.764628907,60.73795613,2.195705914,53.72981509,2.1012174,60.94321033,4.945079806,42.90958668,2.642600236
1091,"Marengo County, Alabama",47.60429481,2.517455305,90,10.41742518,28.38913631,10.22955078,36.50171492,3.259251512,56.94665668,2.268252488,55.89204385,2.866401279,47.09804898,4.215234378,49.98651062,5.013332603,37.73872033,2.795342238
1093,"Marion County, Alabama",51.55922248,1.968020448,84.78135263,10.32942016,45.46886629,9.918792965,37.81023665,3.282433434,57.34132291,2.2456871,49.87953791,3.03368771,46.54246951,3.947479199,62.24385847,4.959453308,41.3514702,2.774731049
1095,"Marshall County, Alabama",50.07978173,1.888209482,84.78135263,10.31980265,45.01955623,9.935804183,29.7268057,2.847075585,57.25455759,1.994315595,54.92861413,2.88725034,48.25691289,2.227660592,57.81510261,4.944834583,39.7411182,2.77110586
1097,"Mobile County, Alabama",46.69432794,2.046180357,57.36498253,11.28116279,41.74664054,9.915157311,32.61074307,2.767091393,55.65294667,1.776245078,59.49293474,2.716535092,46.8704433,2.010092598,47.67335495,4.992809456,39.11610526,2.682216905
1099,"Monroe County, Alabama",49.35187181,2.593181624,90,10.41662779,28.3973306,10.21701774,36.47583425,3.259965781,61.64711905,2.461085409,59.21730183,3.026420952,45.67650817,4.191825934,57.1360362,4.933552774,39.62227138,3.013987647
1101,"Montgomery County, Alabama",47.27970869,2.075877162,57.36498253,11.2761087,41.2643292,9.929417864,34.07266113,2.770346908,56.05057753,1.913327396,60.12853627,2.697769993,47.31264789,2.029150021,49.48707448,5.077782988,39.23203798,2.6834287
1103,"Morgan County, Alabama",53.12209602,2.099710057,49.12756064,10.63464445,53.78988834,10.17353051,49.68400652,2.680961394,56.79328555,1.958286054,55.77026751,2.517798416,52.68756063,2.145648173,61.43310523,4.94417164,47.11388161,2.615790537
1105,"Perry County, Alabama",45.02514567,3.294078857,90,10.42245288,18.7967821,10.08043875,37.23026668,3.334567084,56.28925576,3.311556668,56.0132669,3.810763073,44.33436083,4.039799861,48.46984922,4.980542758,39.58132417,3.209410527
1107,"Pickens County, Alabama",51.40529329,1.965340244,84.78135263,10.32551389,45.5956062,9.919819346,37.7577204,3.28232596,56.3370151,2.434381327,51.90301685,3.025788459,47.54853786,3.939789481,58.50065308,4.935712798,41.07232742,2.778695563
1109,"Pike County, Alabama",48.63397288,2.037804072,84.78135263,10.26537389,40.5288677,9.931099087,30.82692899,3.30545173,56.88764788,2.261282574,54.81836509,2.964587596,47.53435862,4.080175794,52.88374289,4.853932811,37.69198705,2.886584239
1111,"Randolph County, Alabama",49.20540642,2.052743452,84.78135263,10.2606709,40.74749733,9.927114369,30.75832625,3.304724376,59.03341324,2.242095094,53.89226341,3.049673681,48.87552659,4.078571558,53.21819786,4.908319667,39.08073069,2.957131555
1113,"Russell County, Alabama",50.36085074,2.092233504,57.36498253,11.27932887,50.68440351,10.33243405,45.1354889,3.295148098,57.74897143,2.392852079,53.82541267,2.717590713,48.21309193,3.924322639,49.16833921,4.937643924,42.78809618,2.684850313
1115,"St. Clair County, Alabama",54.64461187,2.125989674,57.36498253,11.33963693,51.92961502,10.44483805,54.17322098,2.757621142,62.14569331,1.970175512,54.31807199,2.530979093,50.65085849,2.272834982,66.98797119,4.879683544,43.01234481,2.806130281
1117,"Shelby County, Alabama",57.24559053,2.330576799,47.3043937,10.59129198,50.6672818,10.56089622,58.08212129,2.637944725,66.10219563,1.821639099,58.93421384,2.220011249,58.24954076,2.048470214,73.80604755,4.834934468,49.46487646,2.585815347
1119,"Sumter County, Alabama",44.80147137,3.449646234,90,10.42071743,17.5560798,10.03367822,37.13531765,3.336376451,50.20156545,3.291085437,56.22859223,3.738149344,44.33721779,4.0379807,57.47052733,5.021529152,38.45855214,3.143154142
1121,"Talladega County, Alabama",48.76962873,2.093733118,57.86311365,11.30908287,42.7724282,9.967468172,38.8457763,2.753754722,60.39114142,2.075505097,55.86258715,2.568392496,49.18227086,2.434911117,49.93583361,5.009593079,40.17639091,2.729992047
1123,"Tallapoosa County, Alabama",49.76943615,1.993067194,84.78135263,10.26503971,43.21841652,9.908961873,30.72434948,3.304019679,56.10275346,2.194860939,55.65349747,2.914998262,49.12485416,4.078726257,59.82433813,4.902501901,36.44131675,2.813563564
1125,"Tuscaloosa County, Alabama",48.28308764,2.111555628,57.36498253,11.36988063,40.90517361,9.947137817,37.64793696,2.786079678,58.07477086,1.825676971,54.3148092,2.559461924,48.23644454,2.100567933,53.50111102,5.073933524,41.07240539,2.72731995
1127,"Walker County, Alabama",50.75619281,2.04084142,49.12756064,10.61763061,55.47709712,10.16554308,43.61830937,2.816512857,57.55553815,2.069142279,55.78648662,2.622703469,53.40879348,2.525112438,53.35630648,5.059992113,40.49392701,2.650610504
1129,"Washington County, Alabama",52.28732888,2.064008545,84.78135263,10.3225937,42.52010129,9.970764203,37.8081143,3.281635964,60.83580016,2.276354261,50.81220467,3.115396088,48.67476637,3.941982607,62.75531366,4.922003803,43.41205637,2.915610597
1131,"Wilcox County, Alabama",46.71667748,3.24443045,90,10.41625759,20.04535852,10.16597028,37.29912192,3.33275334,60.89049175,3.255280247,55.87899652,3.786817217,42.26514946,4.026547745,57.64153002,4.916252764,40.6728541,3.229321059
1133,"Winston County, Alabama",49.61677958,1.990923373,84.78135263,10.25829995,43.43585845,9.907694462,30.68094035,3.303457937,56.42414939,2.325457972,55.15962742,2.933199246,48.53983423,4.075566157,60.07647661,5.025698092,35.81971092,2.822512146
2013,"Aleutians East Borough, Alaska",48.47921048,6.705675511,10,10.66469514,53.02419751,12.7597879,67.16790289,3.271655171,67.13119213,3.528129803,46.36686369,4.066218452,55.62490266,4.728207119,70.68624412,5.83587311,69.9958293,3.396313153
2016,"Aleutians West Census Area, Alaska",54.10616601,3.298385944,27.77207488,10.90213177,53.38895923,12.44350081,63.62211078,3.289497203,57.20184334,3.492817003,47.95266044,3.951187774,58.24905801,4.161743373,72.20132784,6.810702213,67.49155084,3.183220085
2020,"Anchorage Municipality, Alaska",55.3496906,2.392222735,47.3043937,10.51780658,47.73657144,10.61745384,51.58087236,2.824539376,64.69264806,3.30877111,65.081386,3.665442071,54.98943076,2.212430357,60.16470005,4.941495196,54.29345661,3.209165494
2050,"Bethel Census Area, Alaska",51.65347516,2.02537376,76.54393074,10.62354301,49.9916091,10.32736898,42.89599455,3.231766726,50.28077311,3.138854556,53.16768974,3.693237843,50.5074992,4.050906932,47.95738594,5.129599997,47.67718896,3.085576431
2060,"Bristol Bay Borough, Alaska",46.45608219,6.443244316,10,10.71794203,55.8730954,12.38889869,67.10010433,3.280806417,50.5420331,3.710621082,46.15856732,4.137428053,55.84920386,4.788732563,63.50084383,5.561024972,69.9380006,3.416020028
2068,"Denali Borough, Alaska",56.44401872,3.046086058,34.7207638,11.49385641,54.48945994,12.34877626,69.77183773,3.298996692,55.03191664,3.392306267,49.23683255,3.898186837,55.99001033,4.130813179,78.04082554,5.681803317,65.92108319,3.229339735
2070,"Dillingham Census Area, Alaska",49.67691908,3.540313502,20.82338596,10.49811795,59.14308977,11.78125957,66.4803418,3.240778369,48.9773725,3.567138135,47.98778159,3.916311357,51.814964,4.096499707,57.5493032,5.21904176,64.63491758,3.159146037
2090,"Fairbanks North Star Borough, Alaska",53.61609402,2.842294417,34.7207638,11.5874323,51.30849441,11.13998242,66.46693514,2.778624265,57.47080202,3.092410037,52.61714931,3.889543859,54.60587082,2.190438622,63.68193198,5.016362653,54.84626288,3.206728089
2100,"Haines Borough, Alaska",46.99941945,6.455013392,10,10.66393856,60.40626139,11.80091702,67.16602736,3.272560459,58.14916018,3.4636235,46.39917038,4.083557303,55.86999479,4.733286989,57.33274191,5.281219634,67.90055483,3.419869733
2105,"Hoonah-Angoon Census Area, Alaska",52.06419276,3.765531706,20.82338596,10.52168626,57.19343737,12.26242486,66.3790115,3.247809248,62.2189004,3.369599856,47.97393994,3.988559017,54.43375039,4.081171517,63.39856939,7.329187479,66.29936238,3.160463498
2110,"Juneau City and Borough, Alaska",50.49221632,4.617767101,15.41169298,10.48079765,54.17908422,11.63133165,70.34911918,3.394730294,55.56240295,3.11216901,43.76854227,4.364509779,57.99035342,3.990247779,72.52586512,4.934798614,70.31743576,3.113035439
2122,"Kenai Peninsula Borough, Alaska",53.22020868,2.845423805,34.7207638,11.57693907,56.52092174,12.04366942,57.71007478,3.297861939,55.24241027,3.071008763,49.78784864,3.760534644,56.11032112,4.076578927,62.90822431,4.966366441,58.53508883,3.093608405
2130,"Ketchikan Gateway Borough, Alaska",53.97694585,3.178968699,27.77207488,10.94347591,58.28879793,11.79436873,63.68786636,3.290521511,59.51221042,3.135556827,47.99241519,3.949663369,58.10128773,4.154726475,64.78237386,5.032576096,65.01222513,3.191177703
2150,"Kodiak Island Borough, Alaska",54.12152317,3.224741849,27.77207488,10.94292297,55.87497085,12.08421071,63.70008614,3.291763187,61.39268159,3.211966471,48.02336859,3.950587273,56.64427845,4.139592852,67.60353183,4.944441026,65.96290458,3.174419571
2164,"Lake and Peninsula Borough, Alaska",51.68749546,3.780608578,20.82338596,10.69928118,55.21492388,12.23262975,64.9180127,3.307905627,67.94575304,3.415201298,46.98789545,4.00611504,52.55131896,4.09538914,62.03632588,5.668928184,65.57417995,3.278246278
2170,"Matanuska-Susitna Borough, Alaska",52.39095626,2.804325172,34.7207638,11.65505885,53.87195579,11.8518018,60.21156896,2.768303655,54.93745626,3.06692132,52.67658345,3.671975724,54.16857317,2.225614436,59.63867892,5.047083919,53.90848042,3.119261896
2180,"Nome Census Area, Alaska",52.19039293,2.725264305,34.7207638,11.55341446,62.42422815,11.35125264,57.64124328,3.295372045,53.44943962,3.366440569,49.73629097,3.774056623,52.50143229,4.008256319,57.14795523,5.310186016,55.24084877,3.155062903
2185,"North Slope Borough, Alaska",50.60312693,3.094833737,27.77207488,10.93106592,54.89584286,12.20563772,63.67654234,3.289742088,57.08770083,3.417518666,48.03366422,3.96398182,58.51336907,4.164083409,42.90115262,5.148614141,64.33973093,3.217098262
2188,"Northwest Arctic Borough, Alaska",51.61198021,3.05856854,27.77207488,10.92736538,59.52985719,11.6850171,63.70783272,3.288636898,50.85266953,3.431544451,47.88038382,3.903596836,56.13429845,4.149113019,52.65918555,5.215448281,66.41931019,3.168658671
2195,"Petersburg Census Area, Alaska",54.8319772,3.282037349,27.77207488,10.92003216,57.38176527,12.15388244,63.65457406,3.290845713,61.82477076,3.320991587,48.03479643,3.961174559,57.48135109,4.160282844,71.59918129,7.128352305,65.9031101,3.173228836
2198,"Prince of Wales-Hyder Census Area, Alaska",51.86774875,3.786530748,20.82338596,10.69490118,57.55772942,12.13348303,64.9867245,3.305079196,63.52711571,3.352815221,47.02231084,3.989653826,53.27333785,4.086707148,66.00498756,7.166937154,64.02502699,3.276788993
2220,"Sitka City and Borough, Alaska",53.7875093,3.146291431,27.77207488,10.92334925,59.47122757,11.68129948,63.68561521,3.287539519,56.08111452,3.199044944,47.90039648,3.913929371,58.07702562,4.095326071,64.70409456,4.940087106,65.97858847,3.16858116
2230,"Skagway Municipality, Alaska",48.59615645,6.702805215,10,10.66333225,57.55940035,12.40586237,67.15964198,3.270369605,64.07183736,3.479283177,46.19472617,4.034726121,55.01135767,4.916838552,70.5464575,7.3117643,70.04926621,3.401061712
2240,"Southeast Fairbanks Census Area, Alaska",55.68541313,3.013759335,34.7207638,11.60108022,55.08012448,12.33433852,69.88336594,3.310747807,59.53627684,3.239301346,49.04665634,3.850624759,53.65782723,4.133825512,68.77601687,5.260526945,64.19665362,3.223964005
2261,"Valdez-Cordova Census Area, Alaska",48.10400711,6.623946018,10,10.66490629,56.31401572,12.32489734,67.14097134,3.269273091,58.93454571,3.405963814,46.25612405,4.082239377,56.99068427,4.729543162,70.76268209,5.20799068,68.9760923,3.397522783
2270,"Wade Hampton Census Area, Alaska",46.4730504,6.378186947,10,10.66585477,72.05721574,10.68230049,67.16931565,3.271393137,55.6768775,3.549544003,46.25374886,4.036858359,51.7164129,4.771593414,49.28484254,7.124507433,68.4853154,3.402534472
2275,"Wrangell City and Borough, Alaska",54.65200909,2.253088939,76.54393074,10.63100279,47.17666354,10.73188161,42.7347261,3.229310274,59.4739484,3.328770434,53.18907766,3.740162454,51.5904573,4.329363216,63.5214886,7.265342838,49.74974638,3.076404516
2282,"Yakutat City and Borough, Alaska",48.33411575,6.655038817,10,10.67169715,57.62483663,12.13287816,67.14948406,3.276550651,60.68709088,3.497397444,46.41726584,4.122255934,55.83464923,4.740725561,74.22042643,5.970367803,65.94391446,3.52896404
2290,"Yukon-Koyukuk Census Area, Alaska",50.34586529,2.090460895,84.78135263,10.31004083,42.82791239,9.96301513,40.26626627,3.360585225,55.66398024,3.483024266,51.55979407,4.016115343,46.5874718,3.95672515,50.05764802,5.365837475,42.18099828,3.208158112
4001,"Apache County, Arizona",48.0677144,2.046594912,84.78135263,10.27272506,40.52040325,9.921256309,30.15105982,2.972353201,56.17963143,1.996159475,56.67755381,2.681520563,51.13356558,3.204949444,48.45334041,6.511061097,34.8763728,2.742779708
4003,"Cochise County, Arizona",51.52951376,2.183372843,47.3043937,10.52525743,48.81138372,10.54501937,47.41689437,2.943154694,55.0883793,1.779324006,60.32482326,2.044036782,51.76258852,2.231587218,56.49615017,4.981886971,46.71988396,2.577779313
4005,"Coconino County, Arizona",49.79372679,2.304139267,57.36498253,11.35004252,37.0805898,10.19030805,42.43510721,2.908236273,60.0942094,1.665554625,57.6165098,2.393713738,51.93978032,2.31678717,52.41215849,5.105132957,44.41876989,2.702426563
4007,"Gila County, Arizona",50.49657393,2.200896512,47.3043937,10.52178832,49.58677765,10.46904312,46.41267409,3.448982297,56.37547814,1.949257714,59.21018923,2.139868155,49.58604157,4.050296241,50.23298924,4.968338074,46.70422795,2.58017146
4009,"Graham County, Arizona",53.12783099,2.675464961,34.7207638,11.58841641,60.62610801,10.33808993,57.36990819,3.455977544,59.20547528,1.832873629,53.10025163,2.133638865,52.16824143,4.126000058,59.96913724,4.92228409,53.43811406,2.744587644
4011,"Greenlee County, Arizona",56.20457901,3.14103785,27.77207488,10.99086552,73.96316104,10.37747772,63.72399958,3.430846947,58.42620083,3.128340016,48.1062592,3.539924011,57.06807752,4.202123519,71.59968892,4.931793946,66.24195853,3.130762808
4012,"La Paz County, Arizona",47.97252288,2.347436124,57.86311365,11.28432573,35.24548422,10.27019987,40.1380153,3.373933256,53.6322539,2.201845762,55.59230093,2.41714993,49.70042321,4.058644157,54.41753833,5.047495539,42.49517457,2.815402343
4013,"Maricopa County, Arizona",51.10653781,2.134567048,53.24627158,11.05898289,48.50132631,10.63697083,41.55743528,3.083901876,59.7233427,1.622136526,55.57694022,2.138548157,51.42853495,2.45594399,59.87736953,4.874027276,42.42428448,2.60825719
4015,"Mohave County, Arizona",49.70876064,2.232852348,47.3043937,10.55606176,44.9589951,10.93540251,45.84793281,2.978361678,51.93017924,1.67924648,59.16708305,2.047942729,50.90960743,2.369801004,54.05370908,4.929063442,45.21686191,2.569160177
4017,"Navajo County, Arizona",49.05768048,2.18594205,57.86311365,11.32926262,39.65872093,10.10197986,39.30186327,2.938386338,57.27762542,1.926372681,58.4539902,2.155188624,50.16283611,2.595024521,53.27276401,4.954106061,41.5734397,2.772189184
4019,"Pima County, Arizona",47.71260782,2.152862746,57.36498253,11.31051671,38.95753174,10.01688477,34.57169646,2.971787544,56.92394974,1.697764855,61.71756111,2.402848601,48.34293922,2.122341978,51.91982872,4.912187462,39.4217737,2.685345513
4021,"Pinal County, Arizona",53.43551117,2.226919069,57.36498253,11.6903501,50.86647808,11.49720347,57.13450071,2.93924053,53.27340403,1.896092515,53.94554882,2.135874331,51.04730601,2.316175775,58.01747107,4.979855718,46.84519921,2.822293971
4023,"Santa Cruz County, Arizona",49.76992055,1.988209069,84.78135263,10.32650311,44.49387811,9.974960493,31.06549028,3.530686079,55.14848051,1.941488747,57.0082234,2.559994454,48.23425301,4.109737866,53.82954408,5.033114884,39.35586385,2.744603107
4025,"Yavapai County, Arizona",49.99568502,2.326700666,57.36498253,11.40007018,36.66963817,10.28266527,42.33998838,2.94589919,58.37088325,1.706347839,56.10192748,2.334724148,52.76715095,2.237696411,57.4120578,4.980663862,44.17892614,2.699510514
4027,"Yuma County, Arizona",50.85641852,2.646619221,34.7207638,11.57143392,52.02287072,11.0725301,55.57926858,2.972074366,55.48346033,1.721903713,50.35632848,2.187646095,51.95829206,2.285674314,59.50966682,4.848154678,51.59525771,2.669186414
5001,"Arkansas County, Arkansas",49.10418651,1.910620687,90,10.41662791,46.38989219,9.921327906,35.21932622,3.233744179,54.60302826,2.17901172,51.63550004,3.021277824,45.33009271,4.07399068,50.63904993,5.100959348,35.51926556,2.771108453
